Sample_ID,Timestamp,EMG_Raw
157,2025-03-07 10:42:17.279,972.0
158,2025-03-07 10:42:17.329,107.0
159,2025-03-07 10:42:17.380,987.0
160,2025-03-07 10:42:17.430,111.0
161,2025-03-07 10:42:17.480,989.0
162,2025-03-07 10:42:17.530,128.0
163,2025-03-07 10:42:17.581,967.0
164,2025-03-07 10:42:17.631,166.0
165,2025-03-07 10:42:17.681,862.0
166,2025-03-07 10:42:17.732,304.0
167,2025-03-07 10:42:17.782,689.0
168,2025-03-07 10:42:17.832,437.0
169,2025-03-07 10:42:17.883,550.0
170,2025-03-07 10:42:17.933,547.0
171,2025-03-07 10:42:17.983,409.0
172,2025-03-07 10:42:18.033,694.0
173,2025-03-07 10:42:18.084,221.0
174,2025-03-07 10:42:18.134,850.0
175,2025-03-07 10:42:18.184,49.0
176,2025-03-07 10:42:18.235,1000.0
177,2025-03-07 10:42:18.284,0.0
178,2025-03-07 10:42:18.335,1023.0
179,2025-03-07 10:42:18.385,0.0
180,2025-03-07 10:42:18.435,1023.0
181,2025-03-07 10:42:18.486,4.0
182,2025-03-07 10:42:18.536,1023.0
183,2025-03-07 10:42:18.586,67.0
184,2025-03-07 10:42:18.636,1000.0
185,2025-03-07 10:42:18.686,46.0
186,2025-03-07 10:42:18.737,984.0
187,2025-03-07 10:42:18.787,88.0
188,2025-03-07 10:42:18.838,968.0
189,2025-03-07 10:42:18.888,94.0
190,2025-03-07 10:42:18.938,948.0
191,2025-03-07 10:42:18.989,147.0
192,2025-03-07 10:42:19.039,945.0
193,2025-03-07 10:42:19.089,112.0
194,2025-03-07 10:42:19.140,1014.0
195,2025-03-07 10:42:19.190,82.0
196,2025-03-07 10:42:19.240,1010.0
197,2025-03-07 10:42:19.290,103.0
198,2025-03-07 10:42:19.340,979.0
199,2025-03-07 10:42:19.391,187.0
200,2025-03-07 10:42:19.441,790.0
201,2025-03-07 10:42:19.491,396.0
202,2025-03-07 10:42:19.541,579.0
203,2025-03-07 10:42:19.592,535.0
204,2025-03-07 10:42:19.642,428.0
205,2025-03-07 10:42:19.692,705.0
206,2025-03-07 10:42:19.743,221.0
207,2025-03-07 10:42:19.793,838.0
208,2025-03-07 10:42:19.843,101.0
209,2025-03-07 10:42:19.894,959.0
210,2025-03-07 10:42:19.944,0.0
211,2025-03-07 10:42:19.994,1023.0
212,2025-03-07 10:42:20.044,0.0
213,2025-03-07 10:42:20.095,1023.0
214,2025-03-07 10:42:20.145,0.0
215,2025-03-07 10:42:20.195,1023.0
216,2025-03-07 10:42:20.245,21.0
217,2025-03-07 10:42:20.296,1023.0
218,2025-03-07 10:42:20.346,51.0
219,2025-03-07 10:42:20.397,998.0
220,2025-03-07 10:42:20.446,64.0
221,2025-03-07 10:42:20.497,980.0
222,2025-03-07 10:42:20.547,90.0
223,2025-03-07 10:42:20.597,944.0
224,2025-03-07 10:42:20.648,108.0
225,2025-03-07 10:42:20.698,966.0
226,2025-03-07 10:42:20.748,116.0
227,2025-03-07 10:42:20.798,976.0
228,2025-03-07 10:42:20.849,126.0
229,2025-03-07 10:42:20.899,976.0
230,2025-03-07 10:42:20.949,140.0
231,2025-03-07 10:42:21.000,959.0
232,2025-03-07 10:42:21.050,167.0
233,2025-03-07 10:42:21.100,865.0
234,2025-03-07 10:42:21.150,314.0
235,2025-03-07 10:42:21.201,681.0
236,2025-03-07 10:42:21.251,459.0
237,2025-03-07 10:42:21.301,531.0
238,2025-03-07 10:42:21.351,575.0
239,2025-03-07 10:42:21.402,388.0
240,2025-03-07 10:42:21.452,711.0
241,2025-03-07 10:42:21.502,215.0
242,2025-03-07 10:42:21.553,861.0
243,2025-03-07 10:42:21.603,41.0
244,2025-03-07 10:42:21.653,1006.0
245,2025-03-07 10:42:21.703,0.0
246,2025-03-07 10:42:21.754,1023.0
247,2025-03-07 10:42:21.804,0.0
248,2025-03-07 10:42:21.854,1023.0
249,2025-03-07 10:42:21.904,10.0
250,2025-03-07 10:42:21.954,1023.0
251,2025-03-07 10:42:22.004,49.0
252,2025-03-07 10:42:22.055,1004.0
253,2025-03-07 10:42:22.105,67.0
254,2025-03-07 10:42:22.156,983.0
255,2025-03-07 10:42:22.206,79.0
256,2025-03-07 10:42:22.256,959.0
257,2025-03-07 10:42:22.306,101.0
258,2025-03-07 10:42:22.357,951.0
259,2025-03-07 10:42:22.407,114.0
260,2025-03-07 10:42:22.457,977.0
261,2025-03-07 10:42:22.508,109.0
262,2025-03-07 10:42:22.558,987.0
263,2025-03-07 10:42:22.608,120.0
264,2025-03-07 10:42:22.658,979.0
265,2025-03-07 10:42:22.709,136.0
266,2025-03-07 10:42:22.759,952.0
267,2025-03-07 10:42:22.809,203.0
268,2025-03-07 10:42:22.859,814.0
269,2025-03-07 10:42:22.910,349.0
270,2025-03-07 10:42:22.960,645.0
271,2025-03-07 10:42:23.010,475.0
272,2025-03-07 10:42:23.061,511.0
273,2025-03-07 10:42:23.111,591.0
274,2025-03-07 10:42:23.161,359.0
275,2025-03-07 10:42:23.211,742.0
276,2025-03-07 10:42:23.262,180.0
277,2025-03-07 10:42:23.312,890.0
278,2025-03-07 10:42:23.362,5.0
279,2025-03-07 10:42:23.413,1023.0
280,2025-03-07 10:42:23.463,0.0
281,2025-03-07 10:42:23.513,1023.0
282,2025-03-07 10:42:23.563,0.0
283,2025-03-07 10:42:23.614,1023.0
284,2025-03-07 10:42:23.664,14.0
285,2025-03-07 10:42:23.714,1023.0
286,2025-03-07 10:42:23.764,49.0
287,2025-03-07 10:42:23.815,1002.0
288,2025-03-07 10:42:23.865,71.0
289,2025-03-07 10:42:23.915,984.0
290,2025-03-07 10:42:23.965,79.0
291,2025-03-07 10:42:24.016,961.0
292,2025-03-07 10:42:24.066,106.0
293,2025-03-07 10:42:24.116,947.0
294,2025-03-07 10:42:24.167,113.0
295,2025-03-07 10:42:24.217,973.0
296,2025-03-07 10:42:24.268,111.0
297,2025-03-07 10:42:24.318,984.0
298,2025-03-07 10:42:24.368,122.0
299,2025-03-07 10:42:24.418,976.0
300,2025-03-07 10:42:24.468,140.0
301,2025-03-07 10:42:24.519,950.0
302,2025-03-07 10:42:24.569,202.0
303,2025-03-07 10:42:24.619,809.0
304,2025-03-07 10:42:24.670,370.0
305,2025-03-07 10:42:24.720,612.0
306,2025-03-07 10:42:24.770,520.0
307,2025-03-07 10:42:24.821,445.0
308,2025-03-07 10:42:24.871,652.0
309,2025-03-07 10:42:24.921,298.0
310,2025-03-07 10:42:24.972,801.0
311,2025-03-07 10:42:25.021,123.0
312,2025-03-07 10:42:25.072,942.0
313,2025-03-07 10:42:25.122,0.0
314,2025-03-07 10:42:25.173,1023.0
315,2025-03-07 10:42:25.222,0.0
316,2025-03-07 10:42:25.273,1023.0
317,2025-03-07 10:42:25.323,0.0
318,2025-03-07 10:42:25.374,1023.0
319,2025-03-07 10:42:25.424,36.0
320,2025-03-07 10:42:25.474,1023.0
321,2025-03-07 10:42:25.524,55.0
322,2025-03-07 10:42:25.575,994.0
323,2025-03-07 10:42:25.625,72.0
324,2025-03-07 10:42:25.675,985.0
325,2025-03-07 10:42:25.725,83.0
326,2025-03-07 10:42:25.776,957.0
327,2025-03-07 10:42:25.826,105.0
328,2025-03-07 10:42:25.876,956.0
329,2025-03-07 10:42:25.927,114.0
330,2025-03-07 10:42:25.977,978.0
331,2025-03-07 10:42:26.032,110.0
332,2025-03-07 10:42:26.077,986.0
333,2025-03-07 10:42:26.127,160.0
334,2025-03-07 10:42:26.178,936.0
335,2025-03-07 10:42:26.228,189.0
336,2025-03-07 10:42:26.278,907.0
337,2025-03-07 10:42:26.328,268.0
338,2025-03-07 10:42:26.378,746.0
339,2025-03-07 10:42:26.429,393.0
340,2025-03-07 10:42:26.479,601.0
341,2025-03-07 10:42:26.529,508.0
342,2025-03-07 10:42:26.580,467.0
343,2025-03-07 10:42:26.630,640.0
344,2025-03-07 10:42:26.680,286.0
345,2025-03-07 10:42:26.731,811.0
346,2025-03-07 10:42:26.781,0.0
347,2025-03-07 10:42:26.831,1023.0
348,2025-03-07 10:42:26.881,0.0
349,2025-03-07 10:42:26.932,1023.0
350,2025-03-07 10:42:26.982,0.0
351,2025-03-07 10:42:27.032,1023.0
352,2025-03-07 10:42:27.082,0.0
353,2025-03-07 10:42:27.133,1023.0
354,2025-03-07 10:42:27.183,29.0
355,2025-03-07 10:42:27.233,1000.0
356,2025-03-07 10:42:27.284,49.0
357,2025-03-07 10:42:27.334,980.0
358,2025-03-07 10:42:27.384,51.0
359,2025-03-07 10:42:27.434,971.0
360,2025-03-07 10:42:27.485,71.0
361,2025-03-07 10:42:27.535,942.0
362,2025-03-07 10:42:27.585,78.0
363,2025-03-07 10:42:27.635,986.0
364,2025-03-07 10:42:27.686,74.0
365,2025-03-07 10:42:27.736,1009.0
366,2025-03-07 10:42:27.786,75.0
367,2025-03-07 10:42:27.837,1017.0
368,2025-03-07 10:42:27.887,92.0
369,2025-03-07 10:42:27.937,997.0
370,2025-03-07 10:42:27.987,143.0
371,2025-03-07 10:42:28.038,890.0
372,2025-03-07 10:42:28.088,316.0
373,2025-03-07 10:42:28.138,637.0
374,2025-03-07 10:42:28.189,503.0
375,2025-03-07 10:42:28.239,456.0
376,2025-03-07 10:42:28.289,659.0
377,2025-03-07 10:42:28.339,260.0
378,2025-03-07 10:42:28.390,863.0
379,2025-03-07 10:42:28.440,181.0
380,2025-03-07 10:42:28.490,1023.0
381,2025-03-07 10:42:28.540,0.0
382,2025-03-07 10:42:28.591,1023.0
383,2025-03-07 10:42:28.641,0.0
384,2025-03-07 10:42:28.691,1023.0
385,2025-03-07 10:42:28.741,0.0
386,2025-03-07 10:42:28.792,1023.0
387,2025-03-07 10:42:28.842,16.0
388,2025-03-07 10:42:28.892,1012.0
389,2025-03-07 10:42:28.942,40.0
390,2025-03-07 10:42:28.993,1008.0
391,2025-03-07 10:42:29.043,44.0
392,2025-03-07 10:42:29.093,1000.0
393,2025-03-07 10:42:29.144,77.0
394,2025-03-07 10:42:29.194,956.0
395,2025-03-07 10:42:29.244,72.0
396,2025-03-07 10:42:29.295,988.0
397,2025-03-07 10:42:29.345,76.0
398,2025-03-07 10:42:29.395,1008.0
399,2025-03-07 10:42:29.445,75.0
400,2025-03-07 10:42:29.496,1021.0
401,2025-03-07 10:42:29.546,83.0
402,2025-03-07 10:42:29.596,1011.0
403,2025-03-07 10:42:29.647,108.0
404,2025-03-07 10:42:29.697,935.0
405,2025-03-07 10:42:29.747,231.0
406,2025-03-07 10:42:29.797,758.0
407,2025-03-07 10:42:29.848,387.0
408,2025-03-07 10:42:29.898,596.0
409,2025-03-07 10:42:29.948,511.0
410,2025-03-07 10:42:29.999,445.0
411,2025-03-07 10:42:30.049,790.0
412,2025-03-07 10:42:30.099,81.0
413,2025-03-07 10:42:30.149,1007.0
414,2025-03-07 10:42:30.199,0.0
415,2025-03-07 10:42:30.250,1023.0
416,2025-03-07 10:42:30.300,0.0
417,2025-03-07 10:42:30.351,1023.0
418,2025-03-07 10:42:30.401,0.0
419,2025-03-07 10:42:30.451,1023.0
420,2025-03-07 10:42:30.501,4.0
421,2025-03-07 10:42:30.552,1023.0
422,2025-03-07 10:42:30.602,30.0
423,2025-03-07 10:42:30.652,1019.0
424,2025-03-07 10:42:30.702,43.0
425,2025-03-07 10:42:30.753,1002.0
426,2025-03-07 10:42:30.803,52.0
427,2025-03-07 10:42:31.454,987.0
